year,abbr,D_votes,R_votes,pres_margin,pres_margin_str,electoral_votes,relative_margin,relative_margin_str,national_margin,national_margin_str
1992,MD,988571,707094,0.16599800078435303,D+16.6,10,0.09358408402127927,D+9.4,0.07241391676307377,D+7.2
1996,MD,966207,681530,0.17276846972544768,D+17.3,10,0.07668798920844361,D+7.7,0.09608048051700407,D+9.6
2000,MD,1144008,813827,0.16864597884908586,D+16.9,10,0.16351252047960532,D+16.4,0.005133458369480549,D+0.5
2004,MD,1334493,1024703,0.131311684150024,D+13.1,10,0.15597198427357156,D+15.6,-0.024660300123547554,R+2.5
2008,MD,1629467,959862,0.2586017458577106,D+25.9,10,0.18318640028610517,D+18.3,0.07541534557160545,D+7.5
2012,MD,1677844,971869,0.26643451573811955,D+26.6,10,0.22623664975367097,D+22.6,0.04019786598444858,D+4.0
2016,MD,1677928,943169,0.2803249936953878,D+28.0,10,0.2570737138886666,D+25.7,0.023251279806721186,D+2.3
2020,MD,1985023,976414,0.3405809409418468,D+34.1,10,0.29522119851927286,D+29.5,0.04535974242257394,D+4.5
2024,MD,1902577,1035550,0.29509514054361846,D+29.5,10,0.3100918319778186,D+31.0,-0.014996691434200151,R+1.5
1936,ME,126333,168823,-0.14395777148355446,R+14.4,6,-0.3931388374832995,R+39.3,0.24918106599974504,D+24.9
1940,ME,156478,163951,-0.023321859132600358,R+2.3,6,-0.12329299566573916,R+12.3,0.0999711365331388,D+10.0
1944,ME,140631,155434,-0.049999155590833094,R+5.0,6,-0.11398651124801167,R+11.4,0.06398735565717857,D+6.4
1948,ME,111916,150234,-0.14616822429906542,R+14.6,6,-0.18289140441991597,R+18.3,0.03672318012085056,D+3.7
1952,ME,118806,232353,-0.32334925204821746,R+32.3,6,-0.20576036096760764,R+20.6,-0.11758889108060984,R+11.8
1956,ME,102468,249238,-0.41730877494270785,R+41.7,6,-0.2487369414015552,R+24.9,-0.16857183354115265,R+16.9
1960,ME,181159,240608,-0.14095223191951955,R+14.1,6,-0.14078900385037918,R+14.1,-0.00016322806914037806,R+0.0
1964,ME,262264,118701,0.37684039216200965,D+37.7,5,0.16029013810305195,D+16.0,0.2165502540589577,D+21.7
1968,ME,217312,169254,0.12432029718081776,D+12.4,5,0.14787310400376893,D+14.8,-0.023552806822951175,R+2.4
1972,ME,160584,256458,-0.2298905146244263,R+23.0,5,0.0206187365206216,D+2.1,-0.2505092511450479,R+25.1
1976,ME,232279,236320,-0.008623577941907686,R+0.9,5,-0.031370561496766515,R+3.1,0.02274698355485883,D+2.3
1980,ME,220974,238522,-0.0381896686804673,R+3.8,5,0.06496150670797912,D+6.5,-0.10315117538844643,R+10.3
1984,ME,214515,336500,-0.22138235801203235,R+22.1,5,-0.03891533417153839,R+3.9,-0.18246702384049396,R+18.2
1988,ME,243569,307131,-0.11542037406936625,R+11.5,5,-0.0387712682920197,R+3.9,-0.07664910577734656,R+7.7
1992,ME,263420,206504,0.1211174572909662,D+12.1,5,0.04870354052789243,D+4.9,0.07241391676307377,D+7.2
1996,ME,312788,186378,0.2532424083371063,D+25.3,5,0.15716192782010224,D+15.7,0.09608048051700407,D+9.6
2000,ME,319951,286616,0.054956830820008344,D+5.5,5,0.04982337245052779,D+5.0,0.005133458369480549,D+0.5
2004,ME,396842,330201,0.09166032820617212,D+9.2,5,0.11632062832971968,D+11.6,-0.024660300123547554,R+2.5
2008,ME,421923,295273,0.17659049966815207,D+17.7,5,0.10117515409654662,D+10.1,0.07541534557160545,D+7.5
2012,ME,401306,292276,0.15719842787154223,D+15.7,5,0.11700056188709365,D+11.7,0.04019786598444858,D+4.0
2016,ME,357735,335593,0.03193582258325064,D+3.2,4,0.008684542776529452,D+0.9,0.023251279806721186,D+2.3
2020,ME,435072,360737,0.09340809164007946,D+9.3,4,0.04804834921750552,D+4.8,0.04535974242257394,D+4.5
2024,ME,435652,377977,0.0708861163994892,D+7.1,4,0.08588280783368936,D+8.6,-0.014996691434200151,R+1.5
1936,MI,1016794,699733,0.18471075607898974,D+18.5,19,-0.06447030992075531,R+6.4,0.24918106599974504,D+24.9
1940,MI,1032991,1039917,-0.0033411998988860095,R+0.3,19,-0.10331233643202481,R+10.3,0.0999711365331388,D+10.0
1944,MI,1106899,1084423,0.01025682213750421,D+1.0,19,-0.05373053351967436,R+5.4,0.06398735565717857,D+6.4
1948,MI,1003448,1038595,-0.017211684572753856,R+1.7,19,-0.053934864693604416,R+5.4,0.03672318012085056,D+3.7
1952,MI,1230657,1551529,-0.11533089448369016,R+11.5,20,0.0022579965969196786,D+0.2,-0.11758889108060984,R+11.8
1956,MI,1359898,1713647,-0.11509478468673795,R+11.5,20,0.053477048854414705,D+5.3,-0.16857183354115265,R+16.9
1960,MI,1687269,1620428,0.020207715519287288,D+2.0,20,0.020370943588427667,D+2.0,-0.00016322806914037806,R+0.0
1964,MI,2136615,1060152,0.336734894973578,D+33.7,21,0.1201846409146203,D+12.0,0.2165502540589577,D+21.7
1968,MI,1593082,1370665,0.07504587942223138,D+7.5,21,0.09859868624518256,D+9.9,-0.023552806822951175,R+2.4
1972,MI,1459435,1961721,-0.14681762538744214,R+14.7,21,0.10369162575760577,D+10.4,-0.2505092511450479,R+25.1
1976,MI,1696714,1893742,-0.05487548099739977,R+5.5,21,-0.0776224645522586,R+7.8,0.02274698355485883,D+2.3
1980,MI,1661532,1915225,-0.07092821793596825,R+7.1,21,0.032222957452478176,D+3.2,-0.10315117538844643,R+10.3
1984,MI,1529638,2251571,-0.1909264999633715,R+19.1,20,-0.008459476122877535,R+0.8,-0.18246702384049396,R+18.2
1988,MI,1675783,1965486,-0.0795609992011027,R+8.0,20,-0.00291189342375614,R+0.3,-0.07664910577734656,R+7.7
1992,MI,1871182,1554940,0.09230319293942248,D+9.2,18,0.01988927617634871,D+2.0,0.07241391676307377,D+7.2
1996,MI,1989653,1481212,0.1464882673339355,D+14.6,18,0.05040778681693142,D+5.0,0.09608048051700407,D+9.6
2000,MI,2170418,1953139,0.0526921296346819,D+5.3,18,0.04755867126520135,D+4.8,0.005133458369480549,D+0.5
2004,MI,2479183,2313746,0.03451688935930409,D+3.5,17,0.05917718948285164,D+5.9,-0.024660300123547554,R+2.5
2008,MI,2872579,2048639,0.16742603152309044,D+16.7,17,0.09201068595148498,D+9.2,0.07541534557160545,D+7.5
2012,MI,2564569,2115256,0.0960106414235575,D+9.6,16,0.055812775439108925,D+5.6,0.04019786598444858,D+4.0
2016,MI,2268839,2279543,-0.0023533643392309616,R+0.2,16,-0.02560464414595215,R+2.6,0.023251279806721186,D+2.3
2020,MI,2804040,2649852,0.028271186888189206,D+2.8,16,-0.017088555534384736,R+1.7,0.04535974242257394,D+4.5
2024,MI,2736533,2816636,-0.014424736578339323,R+1.4,15,0.0005719548558608279,D+0.1,-0.014996691434200151,R+1.5
1936,MN,698811,350461,0.3319920859414909,D+33.2,11,0.08281101994174583,D+8.3,0.24918106599974504,D+24.9
1940,MN,644196,596274,0.038632131369561534,D+3.9,11,-0.061339005163577265,R+6.1,0.0999711365331388,D+10.0
1944,MN,0,527416,-1.0,R+100.0,11,-1.0639873556571786,R+106.4,0.06398735565717857,D+6.4
1948,MN,0,483617,-1.0,R+100.0,11,-1.0367231801208505,R+103.7,0.03672318012085056,D+3.7
1952,MN,0,763211,-1.0,R+100.0,11,-0.8824111089193901,R+88.2,-0.11758889108060984,R+11.8
1956,MN,0,719302,-1.0,R+100.0,11,-0.8314281664588473,R+83.1,-0.16857183354115265,R+16.9
1960,MN,779933,757915,0.014317409783021469,D+1.4,11,0.014480637852161847,D+1.4,-0.00016322806914037806,R+0.0
1964,MN,0,559624,-1.0,R+100.0,10,-1.2165502540589577,R+121.7,0.2165502540589577,D+21.7
1968,MN,0,658643,-1.0,R+100.0,10,-0.9764471931770489,R+97.6,-0.023552806822951175,R+2.4
1972,MN,0,898269,-1.0,R+100.0,10,-0.749490748854952,R+74.9,-0.2505092511450479,R+25.1
1976,MN,1070440,819395,0.13283963943942195,D+13.3,10,0.11009265588456313,D+11.0,0.02274698355485883,D+2.3
1980,MN,954173,873268,0.044272291143735966,D+4.4,10,0.14742346653218238,D+14.7,-0.10315117538844643,R+10.3
1984,MN,1036364,1032603,0.0018178153638989893,D+0.2,10,0.18428483920439295,D+18.4,-0.18246702384049396,R+18.2
1988,MN,1109471,962337,0.07101719850488077,D+7.1,10,0.14766630428222732,D+14.8,-0.07664910577734656,R+7.7
1992,MN,1020997,747841,0.15442680448972715,D+15.4,10,0.08201288772665338,D+8.2,0.07241391676307377,D+7.2
1996,MN,1120380,766395,0.1876137854275152,D+18.8,10,0.09153330491051112,D+9.2,0.09608048051700407,D+9.6
2000,MN,1168266,1109659,0.02572823951622639,D+2.6,10,0.020594781146745844,D+2.1,0.005133458369480549,D+0.5
2004,MN,1445014,1346695,0.03521821221337897,D+3.5,10,0.05987851233692652,D+6.0,-0.024660300123547554,R+2.5
2008,MN,1573354,1275409,0.10458749990785474,D+10.5,10,0.029172154336249284,D+2.9,0.07541534557160545,D+7.5
2012,MN,1546167,1320225,0.07882452923396381,D+7.9,10,0.03862666324951523,D+3.9,0.04019786598444858,D+4.0
2016,MN,1367705,1322949,0.016633874143609693,D+1.7,10,-0.006617405663111493,R+0.7,0.023251279806721186,D+2.3
2020,MN,1717077,1484065,0.07279027297133335,D+7.3,10,0.027430530548759408,D+2.7,0.04535974242257394,D+4.5
2024,MN,1656979,1519032,0.043434043521889565,D+4.3,10,0.05843073495608972,D+5.8,-0.014996691434200151,R+1.5
1936,MO,1111043,697891,0.22839528694800362,D+22.8,15,-0.02078577905174142,R+2.1,0.24918106599974504,D+24.9
1940,MO,958476,871009,0.04780962948589357,D+4.8,15,-0.05216150704724523,R+5.2,0.0999711365331388,D+10.0
1944,MO,807804,761524,0.029490329618792246,D+2.9,15,-0.03449702603838632,R+3.4,0.06398735565717857,D+6.4
1948,MO,917315,655039,0.1668046763006295,D+16.7,15,0.13008149617977893,D+13.0,0.03672318012085056,D+3.7
1952,MO,929830,959429,-0.015666989015270007,R+1.6,13,0.10192190206533983,D+10.2,-0.11758889108060984,R+11.8
1956,MO,918273,914289,0.002174005572526332,D+0.2,13,0.170745839113679,D+17.1,-0.16857183354115265,R+16.9
1960,MO,972201,962221,0.0051591638225785275,D+0.5,13,0.005322391891718905,D+0.5,-0.00016322806914037806,R+0.0
1964,MO,1164344,653535,0.28099174917582526,D+28.1,12,0.06444149511686756,D+6.4,0.2165502540589577,D+21.7
1968,MO,791444,811932,-0.01277803833910449,R+1.3,12,0.010774768483846685,D+1.1,-0.023552806822951175,R+2.4
1972,MO,698531,1154058,-0.24588670233926682,R+24.6,12,0.004622548805781085,D+0.5,-0.2505092511450479,R+25.1
1976,MO,998387,927443,0.036838142515175275,D+3.7,12,0.014091158960316444,D+1.4,0.02274698355485883,D+2.3
1980,MO,931182,1074181,-0.07130828682886839,R+7.1,12,0.031842888559578036,D+3.2,-0.10315117538844643,R+10.3
1984,MO,848583,1274188,-0.2004950133575407,R+20.0,11,-0.018027989517046733,R+1.8,-0.18246702384049396,R+18.2
1988,MO,1001619,1084953,-0.0399382336195444,R+4.0,11,0.03671087215780216,D+3.7,-0.07664910577734656,R+7.7
1992,MO,1053873,811159,0.1301393220062712,D+13.0,11,0.05772540524319744,D+5.8,0.07241391676307377,D+7.2
1996,MO,1025935,890016,0.0709407495285631,D+7.1,11,-0.02513973098844098,R+2.5,0.09608048051700407,D+9.6
2000,MO,1111138,1189924,-0.03423897313501331,R+3.4,11,-0.03937243150449386,R+3.9,0.005133458369480549,D+0.5
2004,MO,1259171,1455713,-0.072394253308797,R+7.2,11,-0.047733953185249436,R+4.8,-0.024660300123547554,R+2.5
2008,MO,1441911,1445814,-0.0013515829935329714,R+0.1,11,-0.07676692856513842,R+7.7,0.07541534557160545,D+7.5
2012,MO,1223796,1482440,-0.09557333506759942,R+9.6,10,-0.13577120105204799,R+13.6,0.04019786598444858,D+4.0
2016,MO,1071068,1594511,-0.19637121991132134,R+19.6,10,-0.2196224997180425,R+22.0,0.023251279806721186,D+2.3
2020,MO,1253014,1718736,-0.15671641288802893,R+15.7,10,-0.20207615531060286,R+20.2,0.04535974242257394,D+4.5
2024,MO,1200599,1751986,-0.18674720626163174,R+18.7,10,-0.1717505148274316,R+17.2,-0.014996691434200151,R+1.5
1936,MS,157333,4467,0.9447836835599506,D+94.5,9,0.6956026175602055,D+69.6,0.24918106599974504,D+24.9
1940,MS,168267,7364,0.9161423666664769,D+91.6,9,0.816171230133338,D+81.6,0.0999711365331388,D+10.0
1944,MS,168479,11601,0.8711572634384718,D+87.1,9,0.8071699077812932,D+80.7,0.06398735565717857,D+6.4
1948,MS,19384,0,1.0,D+100.0,9,0.9632768198791495,D+96.3,0.03672318012085056,D+3.7
1952,MS,172566,0,1.0,D+100.0,8,1.1175888910806098,D+111.8,-0.11758889108060984,R+11.8
1956,MS,144498,60685,0.4084792599776785,D+40.8,8,0.5770510935188311,D+57.7,-0.16857183354115265,R+16.9
1960,MS,108362,73561,0.19129521830664623,D+19.1,8,0.1914584463757866,D+19.1,-0.00016322806914037806,R+0.0
1964,MS,52618,356528,-0.7427910819120803,R+74.3,7,-0.959341335971038,R+95.9,0.2165502540589577,D+21.7
1968,MS,150644,88516,0.2597758822545576,D+26.0,7,0.2833286890775088,D+28.3,-0.023552806822951175,R+2.4
1972,MS,126782,505125,-0.5987320919059292,R+59.9,7,-0.34822284076088134,R+34.8,-0.2505092511450479,R+25.1
1976,MS,381329,366846,0.019357770575065995,D+1.9,7,-0.0033892129797928362,R+0.3,0.02274698355485883,D+2.3
1980,MS,429281,441089,-0.01356664407091237,R+1.4,7,0.08958453131753405,D+9.0,-0.10315117538844643,R+10.3
1984,MS,352192,582377,-0.24630070117883215,R+24.6,7,-0.0638336773383382,R+6.4,-0.18246702384049396,R+18.2
1988,MS,363921,557890,-0.21042165910365573,R+21.0,7,-0.13377255332630916,R+13.4,-0.07664910577734656,R+7.7
1992,MS,400258,487793,-0.09856978934768386,R+9.9,7,-0.17098370611075764,R+17.1,0.07241391676307377,D+7.2
1996,MS,394022,439838,-0.054944475091742016,R+5.5,7,-0.1510249556087461,R+15.1,0.09608048051700407,D+9.6
2000,MS,404614,572844,-0.1721096967849258,R+17.2,7,-0.17724315515440633,R+17.7,0.005133458369480549,D+0.5
2004,MS,457766,672660,-0.19010001539242727,R+19.0,6,-0.1654397152688797,R+16.5,-0.024660300123547554,R+2.5
2008,MS,554662,724597,-0.13283861985727674,R+13.3,6,-0.2082539654288822,R+20.8,0.07541534557160545,D+7.5
2012,MS,562949,710746,-0.11603798397575557,R+11.6,6,-0.15623584996020415,R+15.6,0.04019786598444858,D+4.0
2016,MS,485131,700714,-0.18179694648120118,R+18.2,6,-0.20504822628792235,R+20.5,0.023251279806721186,D+2.3
2020,MS,539398,756764,-0.1676997165477772,R+16.8,6,-0.21305945897035117,R+21.3,0.04535974242257394,D+4.5
2024,MS,466668,747744,-0.23145028211183685,R+23.1,6,-0.2164535906776367,R+21.6,-0.014996691434200151,R+1.5
1936,MT,159690,63598,0.43035004120239334,D+43.0,4,0.1811689752026483,D+18.1,0.24918106599974504,D+24.9
1940,MT,145698,99579,0.1880282293080884,D+18.8,4,0.08805709277494961,D+8.8,0.0999711365331388,D+10.0
1944,MT,112556,93163,0.09426936743810732,D+9.4,4,0.03028201178092875,D+3.0,0.06398735565717857,D+6.4
1948,MT,119071,96770,0.10332142642037426,D+10.3,4,0.0665982462995237,D+6.7,0.03672318012085056,D+3.7
1952,MT,106213,157394,-0.19415645259799627,R+19.4,4,-0.07656756151738643,R+7.7,-0.11758889108060984,R+11.8
1956,MT,116238,154933,-0.14269593724992716,R+14.3,4,0.025875896291225498,D+2.6,-0.16857183354115265,R+16.9
1960,MT,134891,141841,-0.02511455126259341,R+2.5,4,-0.024951323193453032,R+2.5,-0.00016322806914037806,R+0.0
1964,MT,164246,113032,0.18470271712865788,D+18.5,4,-0.03184753693029982,R+3.2,0.2165502540589577,D+21.7
1968,MT,114117,138835,-0.09771814415383155,R+9.8,4,-0.07416533733088038,R+7.4,-0.023552806822951175,R+2.4
1972,MT,120197,183976,-0.2096800176215509,R+21.0,4,0.040829233523497016,D+4.1,-0.2505092511450479,R+25.1
1976,MT,149259,173703,-0.0756869229197243,R+7.6,4,-0.09843390647458314,R+9.8,0.02274698355485883,D+2.3
1980,MT,118032,206814,-0.27330488908590533,R+27.3,4,-0.1701537136974589,R+17.0,-0.10315117538844643,R+10.3
1984,MT,146742,232450,-0.22602797527373994,R+22.6,4,-0.04356095143324598,R+4.4,-0.18246702384049396,R+18.2
1988,MT,168936,190412,-0.059763794427685694,R+6.0,4,0.016885311349660863,D+1.7,-0.07664910577734656,R+7.7
1992,MT,154507,144207,0.03448114249750597,D+3.4,3,-0.03793277426556779,R+3.8,0.07241391676307377,D+7.2
1996,MT,167922,179652,-0.03374820901448325,R+3.4,3,-0.12982868953148732,R+13.0,0.09608048051700407,D+9.6
2000,MT,137126,240178,-0.2731272395733944,R+27.3,3,-0.27826069794287495,R+27.8,0.005133458369480549,D+0.5
2004,MT,173710,266063,-0.21000152351326706,R+21.0,3,-0.1853412233897195,R+18.5,-0.024660300123547554,R+2.5
2008,MT,231667,242763,-0.023388065678814577,R+2.3,3,-0.09880341125042003,R+9.9,0.07541534557160545,D+7.5
2012,MT,201839,267928,-0.14068463727762912,R+14.1,3,-0.1808825032620777,R+18.1,0.04019786598444858,D+4.0
2016,MT,177709,279240,-0.22219328634048877,R+22.2,3,-0.24544456614720994,R+24.5,0.023251279806721186,D+2.3
2020,MT,244786,343602,-0.16794360184096208,R+16.8,3,-0.21330334426353603,R+21.3,0.04535974242257394,D+4.5
2024,MT,231906,352079,-0.20578097040163704,R+20.6,4,-0.19078427896743688,R+19.1,-0.014996691434200151,R+1.5
1936,NC,616141,223283,0.46800901570600795,D+46.8,13,0.2188279497062629,D+21.9,0.24918106599974504,D+24.9
1940,NC,609015,213633,0.48062111620036757,D+48.1,13,0.3806499796672288,D+38.1,0.0999711365331388,D+10.0
1944,NC,527399,263155,0.33425167667230826,D+33.4,14,0.2702643210151297,D+27.0,0.06398735565717857,D+6.4
1948,NC,459070,258572,0.27938442844761036,D+27.9,14,0.24266124832675978,D+24.3,0.03672318012085056,D+3.7
1952,NC,652803,558107,0.07820234369193417,D+7.8,14,0.195791234772544,D+19.6,-0.11758889108060984,R+11.8
1956,NC,590530,575062,0.01327050974955216,D+1.3,14,0.1818423432907048,D+18.2,-0.16857183354115265,R+16.9
1960,NC,713136,655420,0.04217291802454558,D+4.2,14,0.04233614609368595,D+4.2,-0.00016322806914037806,R+0.0
1964,NC,800139,624844,0.12301550264108414,D+12.3,13,-0.09353475141787355,R+9.4,0.2165502540589577,D+21.7
1968,NC,464113,627192,-0.14943485093534806,R+14.9,13,-0.1258820441123969,R+12.6,-0.023552806822951175,R+2.4
1972,NC,438705,1054889,-0.41255120200000805,R+41.3,13,-0.16204195085496015,R+16.2,-0.2505092511450479,R+25.1
1976,NC,927365,741960,0.11106584996929897,D+11.1,13,0.08831886641444014,D+8.8,0.02274698355485883,D+2.3
1980,NC,875635,915018,-0.02199365259489136,R+2.2,13,0.08115752279355506,D+8.1,-0.10315117538844643,R+10.3
1984,NC,824287,1346481,-0.2405572589977372,R+24.1,13,-0.058090235157243236,R+5.8,-0.18246702384049396,R+18.2
1988,NC,890167,1237258,-0.16315075737100015,R+16.3,13,-0.0865016515936536,R+8.7,-0.07664910577734656,R+7.7
1992,NC,1114042,1134661,-0.009169285583734268,R+0.9,14,-0.08158320234680803,R+8.2,0.07241391676307377,D+7.2
1996,NC,1107849,1225938,-0.050599733394692835,R+5.1,14,-0.14668021391169692,R+14.7,0.09608048051700407,D+9.6
2000,NC,1257692,1631163,-0.12927993963006104,R+12.9,14,-0.13441339799954158,R+13.4,0.005133458369480549,D+0.5
2004,NC,1525849,1961166,-0.12483944003682232,R+12.5,15,-0.10017913991327476,R+10.0,-0.024660300123547554,R+2.5
2008,NC,2142651,2128474,0.0033192660013462495,D+0.3,15,-0.07209607957025921,R+7.2,0.07541534557160545,D+7.5
2012,NC,2178391,2270395,-0.020680698060099992,R+2.1,15,-0.06087856404454857,R+6.1,0.04019786598444858,D+4.0
2016,NC,2189316,2362631,-0.038074916074374326,R+3.8,15,-0.061326195881095516,R+6.1,0.023251279806721186,D+2.3
2020,NC,2684292,2758773,-0.013683650663734495,R+1.4,15,-0.05904339308630844,R+5.9,0.04535974242257394,D+4.5
2024,NC,2715375,2898423,-0.03260680202600806,R+3.3,16,-0.01761011059180791,R+1.8,-0.014996691434200151,R+1.5
1936,ND,163148,72751,0.3832021331162913,D+38.3,4,0.13402106711654627,D+13.4,0.24918106599974504,D+24.9
1940,ND,124036,154590,-0.10965954361760927,R+11.0,4,-0.20963068015074807,R+21.0,0.0999711365331388,D+10.0
1944,ND,100144,118535,-0.08410043945692088,R+8.4,4,-0.14808779511409945,R+14.8,0.06398735565717857,D+6.4
1948,ND,95812,115139,-0.09161843271660243,R+9.2,4,-0.128341612837453,R+12.8,0.03672318012085056,D+3.7
1952,ND,76694,191712,-0.42852246224003937,R+42.9,4,-0.31093357115942954,R+31.1,-0.11758889108060984,R+11.8
1956,ND,0,156766,-1.0,R+100.0,4,-0.8314281664588473,R+83.1,-0.16857183354115265,R+16.9
1960,ND,0,154310,-1.0,R+100.0,4,-0.9998367719308596,R+100.0,-0.00016322806914037806,R+0.0
1964,ND,0,108207,-1.0,R+100.0,4,-1.2165502540589577,R+121.7,0.2165502540589577,D+21.7
1968,ND,0,138669,-1.0,R+100.0,4,-0.9764471931770489,R+97.6,-0.023552806822951175,R+2.4
1972,ND,0,174109,-1.0,R+100.0,3,-0.749490748854952,R+74.9,-0.2505092511450479,R+25.1
1976,ND,136078,153684,-0.060760210103464225,R+6.1,3,-0.08350719365832306,R+8.4,0.02274698355485883,D+2.3
1980,ND,79189,193695,-0.4196141950425822,R+42.0,3,-0.31646301965413576,R+31.6,-0.10315117538844643,R+10.3
1984,ND,104429,200336,-0.31469164766295343,R+31.5,3,-0.13222462382245947,R+13.2,-0.18246702384049396,R+18.2
1988,ND,127739,166559,-0.13190711455735343,R+13.2,3,-0.055258008780006876,R+5.5,-0.07664910577734656,R+7.7
1992,ND,99168,136244,-0.15749409545817544,R+15.7,3,-0.2299080122212492,R+23.0,0.07241391676307377,D+7.2
1996,ND,106905,125050,-0.078226380116833,R+7.8,3,-0.17430686063383707,R+17.4,0.09608048051700407,D+9.6
2000,ND,95284,174852,-0.29454793141232566,R+29.5,3,-0.2996813897818062,R+30.0,0.005133458369480549,D+0.5
2004,ND,111052,196651,-0.2781870829988658,R+27.8,3,-0.25352678287531827,R+25.4,-0.024660300123547554,R+2.5
2008,ND,141278,168601,-0.08817312563936246,R+8.8,3,-0.16358847121096792,R+16.4,0.07541534557160545,D+7.5
2012,ND,124966,188320,-0.20222416577823457,R+20.2,3,-0.24242203176268315,R+24.2,0.04019786598444858,D+4.0
2016,ND,93758,216794,-0.39618485793039493,R+39.6,3,-0.41943613773711613,R+41.9,0.023251279806721186,D+2.3
2020,ND,114902,235595,-0.3443481684579326,R+34.4,3,-0.38970791088050655,R+39.0,0.04535974242257394,D+4.5
2024,ND,112327,246505,-0.3739298613278637,R+37.4,3,-0.3589331698936636,R+35.9,-0.014996691434200151,R+1.5
1936,NE,347445,247731,0.16753699745957498,D+16.8,8,-0.08164406854017006,R+8.2,0.24918106599974504,D+24.9
1940,NE,263677,352201,-0.14373625945398277,R+14.4,8,-0.24370739598712157,R+24.4,0.0999711365331388,D+10.0
1944,NE,233246,329880,-0.17160280292510025,R+17.2,7,-0.23559015858227883,R+23.6,0.06398735565717857,D+6.4
1948,NE,224165,264774,-0.08305535046294119,R+8.3,7,-0.11977853058379175,R+12.0,0.03672318012085056,D+3.7
1952,NE,188057,421603,-0.3830758127480891,R+38.3,7,-0.2654869216674793,R+26.5,-0.11758889108060984,R+11.8
1956,NE,199029,378108,-0.31028854500751124,R+31.0,7,-0.14171671146635859,R+14.2,-0.16857183354115265,R+16.9
1960,NE,232542,380553,-0.2414160937538228,R+24.1,7,-0.24125286568468243,R+24.1,-0.00016322806914037806,R+0.0
1964,NE,307307,276847,0.052143784002163816,D+5.2,6,-0.16440647005679387,R+16.4,0.2165502540589577,D+21.7
1968,NE,170784,321163,-0.3056813030672003,R+30.6,6,-0.2821284962442491,R+28.2,-0.023552806822951175,R+2.4
1972,NE,169991,406298,-0.4100494717060364,R+41.0,6,-0.1595402205609885,R+16.0,-0.2505092511450479,R+25.1
1976,NE,233293,359219,-0.21252902894793693,R+21.3,6,-0.23527601250279576,R+23.5,0.02274698355485883,D+2.3
1980,NE,166424,419214,-0.43164890256438276,R+43.2,6,-0.32849772717593634,R+32.8,-0.10315117538844643,R+10.3
1984,NE,187866,460054,-0.42009507346586,R+42.0,6,-0.23762804962536604,R+23.8,-0.18246702384049396,R+18.2
1988,NE,259235,397956,-0.21108170988342811,R+21.1,6,-0.13443260410608154,R+13.4,-0.07664910577734656,R+7.7
1992,NE,216864,343678,-0.2262346086466313,R+22.6,6,-0.2986485254097051,R+29.9,0.07241391676307377,D+7.2
1996,NE,236761,363467,-0.2110964500156607,R+21.1,6,-0.3071769305326648,R+30.7,0.09608048051700407,D+9.6
2000,NE,231780,433862,-0.30358961724170047,R+30.4,6,-0.308723075611181,R+30.9,0.005133458369480549,D+0.5
2004,NE,254328,512814,-0.33694674519189405,R+33.7,6,-0.3122864450683465,R+31.2,-0.024660300123547554,R+2.5
2008,NE,333319,452979,-0.15218148844331283,R+15.2,5,-0.2275968340149183,R+22.8,0.07541534557160545,D+7.5
2012,NE,302081,475064,-0.22258780536450726,R+22.3,6,-0.2627856713489558,R+26.3,0.04019786598444858,D+4.0
2016,NE,284494,495961,-0.27095348226355137,R+27.1,6,-0.2942047620702726,R+29.4,0.023251279806721186,D+2.3
2020,NE,374583,556846,-0.19568104493203453,R+19.6,5,-0.2410407873546085,R+24.1,0.04535974242257394,D+4.5
2024,NE,369995,564816,-0.20840683303897795,R+20.8,5,-0.1934101416047778,R+19.3,-0.014996691434200151,R+1.5
1936,NH,108460,104642,0.017916302991055927,D+1.8,4,-0.23126476300868912,R+23.1,0.24918106599974504,D+24.9
1940,NH,125292,110127,0.06441706064506263,D+6.4,4,-0.03555407588807617,R+3.6,0.0999711365331388,D+10.0
1944,NH,119663,109916,0.04245597376066626,D+4.2,4,-0.02153138189651231,R+2.2,0.06398735565717857,D+6.4
1948,NH,107995,121299,-0.05802157928249322,R+5.8,4,-0.09474475940334379,R+9.5,0.03672318012085056,D+3.7
1952,NH,106663,166287,-0.2184429382670819,R+21.8,4,-0.10085404718647205,R+10.1,-0.11758889108060984,R+11.8
1956,NH,90364,176519,-0.322819362791935,R+32.3,4,-0.15424752925078236,R+15.4,-0.16857183354115265,R+16.9
1960,NH,137772,157989,-0.0683558684207857,R+6.8,4,-0.06819264035164532,R+6.8,-0.00016322806914037806,R+0.0
1964,NH,184064,104029,0.2778095962067805,D+27.8,4,0.061259342147822776,D+6.1,0.2165502540589577,D+21.7
1968,NH,130589,154903,-0.08516525857116837,R+8.5,4,-0.061612451748217195,R+6.2,-0.023552806822951175,R+2.4
1972,NH,116435,213724,-0.2946731726228878,R+29.5,4,-0.044163921477839874,R+4.4,-0.2505092511450479,R+25.1
1976,NH,147645,185935,-0.11478505905629834,R+11.5,4,-0.13753204261115717,R+13.8,0.02274698355485883,D+2.3
1980,NH,108864,221705,-0.34135384745696057,R+34.1,4,-0.23820267206851414,R+23.8,-0.10315117538844643,R+10.3
1984,NH,120347,267050,-0.37868904508811374,R+37.9,4,-0.19622202124761978,R+19.6,-0.18246702384049396,R+18.2
